track_id,album_id,artist_id,explicit,track_name,track_popularity
0DEWLvKNmWJ2shqrrx9OaK,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Plumas,5
5chN1ZsFNLBsmtXnQmDtAw,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Delicious,5
7HRqygx6JKZVSCoELwPB4T,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,True,Jackie Chan,5
0PYpXfEiVrC1TJ5vlvtN0Q,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Brave,5
20R2qyEAdCQloBZA17pnp7,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Fresh - Original Mix,0
4nKvTSDLsqceELAG13LLQU,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,No Matter Where We Are - Radio Edit,0
7D5v2ZMese5Be9VVDebBUE,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Wonderful Days,0
1kRfaHaerg18Mkf9BrRmzn,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Chuck Norris - Original Mix,0
4Ng60vVsLDsnge8bAVKKfZ,1wRUbgaBbRf8aCFBc5JRPB,0LyfQWJT6nXafLPZqxe9Of,False,Nirvana - Original Mix,0
74LujaXmzGQi5wRZ2HFh0G,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Holy Mountain (feat. Buju Banton, Sizzla, Mavado & 070 Shake),60
1Hd2XLitkt1PYCWSbfF5qV,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Wish Wish (feat. Cardi B & 21 Savage),77
6Dq8FZrvx9S28iyaKSwn9x,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Jealous (feat. Chris Brown, Lil Wayne & Big Sean),74
0BnTBAGmr9FtYwkZrwKhwS,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Just Us (feat. SZA),75
4U6ubKsTd8RBDP5tPPhh7I,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih),70
0b6UoVjUzFyZNpHI0aAhKt,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,False,Celebrate (feat. Travis Scott & Post Malone),72
6O10oTtZIZ4DkkUqyfCbrR,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Higher (feat. Nipsey Hussle & John Legend),64
3ErERvCgbRm3KCEc58w5za,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Won't Take My Soul (feat. Nas & CeeLo Green),49
6xVhqLT40s5sVhepe9Mckc,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Weather the Storm (feat. Meek Mill & Lil Baby),63
6L8MHp94PFckbkfZm2foUJ,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Big Boy Talk (feat. Jeezy & Rick Ross),53
7C0BHTRLmWUONc8OYjOPdW,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Freak N You (feat. Lil Wayne & Gunna),62
0QzliuYF4qRMXI76GwepXq,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Top Off (feat. JAY Z, Future & Beyoncé),57
03nPEoQOYMuDe7KmGljpmd,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo),69
6H4vsxNsm2NsV8pBAb5WnU,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Thank You (feat. Big Sean),54
1LZPELQqai6rO6JgvZtElr,1YgX8BWKleDlDeCOFklRfz,0QHgL1lAIqAw0HtD7YldmP,True,Holy Ground (feat. Buju Banton),52
6cCl9ikQFd2kGXoi3cKHkw,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Sola,11
4tB3G9N7rMJtYYiJ2L4cut,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Mujer Bruja,12
0KNCkZ6v1aBaND7ZOSv3xi,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,La Plata,27
5bbCyQuv7BqfERGL9QtGTG,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,True,Taki Taki,0
4KJjP0DgHQx8EUgIirLVcw,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Reggaeton,7
4DKQmYQqyW0CkgQWX7h3vj,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Yo No Merezco Volver,8
11otDkAWaKX4iFgknR4NRJ,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,No!,8
33g7q7bAkEYsKumW0LPbx2,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Vas A Quedarte,11
0mKeZnohY851L8GctwqxBn,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Ay Corazón,10
07zE2xfKUpVDOq3XprDhRO,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Tu Refugio,0
6CIkZTiJGCnV9rwBzPp1zN,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Bajito,10
4fDpSQ137zRFPE9TOO2XA5,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Inventas,0
0FigJuErQ15qqTMiL1N0aT,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,La Venda - Eurovision Song Contest / Tel Aviv 2019,9
1E3JQlkLtoiYRu8mT3VTmO,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Loca,0
70zhZKq1lM3KIRmnaahLT4,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Replay,6
1kLXBvlBiJoxZRz8JgR00r,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Él No Soy Yo,0
3Mx6w8FyaaKIZmpwtQxh6T,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Lo Siento,0
2ckuWya8QeKyegqHz6Z302,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Te Sigo Pensando,0
60uAvfXvwiGIzGOmSSl6XX,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Ganas,5
2l43JVVlZ267CY6CICYt7T,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,True,7 rings,7
03Xeh8Ctin1CFBJ75MZn5T,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Goodbye,0
1CROl2VkpCYjRvhuAvKTK8,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Ni Gucci Ni Prada - Remix,6
2eqIghBNu1iGiDSaJSKYfH,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Bloqueo,5
7wAwdJvmDnsIubsVhAVzFt,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Un Traguito,7
6Bc7YmYqqhG7KgVw6PlZeP,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Se Te Nota,5
7lY1QoHxNG1H0uxEp03EPC,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Happier,6
4AyYPyPpbQA2XR5ZEuT9CC,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,True,Close To Me,0
0FQLB733PbhXawzd6yZaAw,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Lie To Me,4
2RQ0wd30RuUqTlMPUwwNSo,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Rise,6
6RS9mWYqnFvltAtVGtYJzB,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Play,4
09ZUn68v9syvyIJZTGGHBi,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,True,Wow.,7
7in1oNjbbbQKW0f6ftSulT,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Plumas,5
58YV5nyBteBL1crThmaUMb,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,No Creo En Nada,8
165uzv4YvQauX3c6HrjIt2,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Quizás,13
5sNUVkViup2JwMzQZe3NoV,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Me Gustas,8
0gwkgwjlHwUYhgYl3wJKXu,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Loca,0
3JAsghVOFiA72VeAj9rU3y,2AxOOszzPGtpcxeZQSoOZb,0LyfQWJT6nXafLPZqxe9Of,False,Caderas Blancas,3
23DkYf7f8dbysFuppwWVzD,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,La Plata,18
391VLwysfQPxzFvtEQUFw9,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Reggaeton,8
4pRAmrRjiMp4TfHBCsPiYU,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Wow.,8
3PNfrVRg0xw2RBSNmTbx4P,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Mujer Bruja,11
0XVDEh2i2w4CtKVrsq9RlB,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Lost In Japan - Remix,5
0hfQMH2SKMJHYa6UnPAal7,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Imposible,0
5YWieTn9weWNwShipAGxxw,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Taki Taki,10
5mKlWBV60nPmfi89t1f7eu,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Créeme,10
6NP3DnSVcWkaMbVuRwZDZM,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Good Vibes,6
1EI2jYDSJdGy7CzKWjNzL5,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Vas A Quedarte,9
0WFSHy6AdS1sy5tLgb770D,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Sirena,8
3w1a0dmC6K1va0EBfJtQWS,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Grip,3
1muiDJl0dy0Os2kuXKeEhR,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Perdón,8
4PoJfzLGnNlOwy6dEzwxHK,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Déjalo,7
3Vm3KRSohqMOfh6dQxJHUm,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Play,3
1BmHyut6o67YZJr2W07s0G,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Ni Gucci Ni Prada - Remix,8
2HBKUiRSR8TGKEmisqiZV2,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Lie To Me,3
0WjF6m1NBWv8Eh4TRSSFvg,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Déjame Ser,7
26sUp8UGXUIi2WA1abcm5p,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,lovely,9
6r8AuQFkoonJgWxkf6IvWN,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Ni La Hora,7
2zPkZn7GT5P7mKMelwNwBQ,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Final Feliz,4
2aFdiVqfBC556E7bdscyhV,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,thank u, next,3
6n0hqmtm8JKu7hBiiMt9aj,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Amuleto - Remix,4
0mxwjiKzv70FdAW6lShAl0,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Happier,3
6XRyecSkJd5U7ugqUgxVzr,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Celoso,5
49Pn7I4sGPp1L7iqvwaCIx,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Ya No Tiene Novio - Remix,7
6HhWul16tqufi6mWnU6l2R,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Un Traguito,8
5J6P2yIr9pZMlp77YTRCyP,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Rise,4
462IiCbM3RkQFUHUCE6S2j,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Muñequita Linda,8
16ViULszkK6gaSLyhTKzDR,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Culpables,6
0hldSFqIeGmW7cqpQsyRfH,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Bajito,5
3BSQ0BUX6EPvQnewHFbMuX,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Close To Me,3
2OlrIDzuH8kTWLIKtmE0ap,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Mocca - Remix,5
4GUAeFRxOeO2f23p1AAu78,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Cuando Nadie Ve,7
0pYqzG0n5uFahGXNwotpo4,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Borracha - Remix,6
1CC09jffj25PxRroNvsCJX,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,No Sabes Mentir,5
36U3FFLk0XsktzHPyqoaFn,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,True,Fácil,3
5ST87vxNFc9hMhHUpv5FoB,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Eastside,4
5FnRgPRYxAwjqHeenYTaWb,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Aquí Estaré,4
4rCbMk5D6PRfkyFKA1lPVc,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Dominatrix,3
5niPxRyM5dIJaEeaE2JuQM,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Dicen,7
6bT5C01MNRvNg9CIgnlSuU,3Yzs99VxLGitfinZiH7Hbx,0LyfQWJT6nXafLPZqxe9Of,False,Quizás,2
2TvzLO4ifNWEnAAShxA6YW,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,What's Up Danger (with Black Caviar),49
7dbka99KTWke5o9hRp0JoB,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Sunflower - Spider-Man: Into the Spider-Verse,62
5oU8QdSSXTGAcTjaGMRGmP,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Way Up,44
5LTIl9mNXYLI0XW2Auhclu,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse,45
6XXaouvibNRCjFSY5j5nze,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Invincible,44
0Y4mXsI1jqTLiRNMxz3R1o,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Start a Riot,45
0dWYd84A57fPNoxv8OFwCD,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Hide (feat. Seezyn),52
2AmqtLawogHsP5pSxJuocf,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Memories,43
5JjQhDO9eKO6DSItKkbquc,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Save The Day (feat. Coi Leray & LouGotCash),40
4N3fUKXSjPT3y1w28oJv4q,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Let Go,43
4OTQAmLs7bmpbYyp7pjRaq,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Scared of the Dark (feat. XXXTENTACION),49
2Wzj9xKdzuaTI6jOj5VPG1,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich),44
1TNYksIQsadsgxmpeNwfGk,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Home,43
0wt9RjddODlWDetpuaXfRK,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce],73
3nQ1w9UnN8pT5GNCafGIx1,3pOj4mmxL5MUwR1IR8LPzL,0LyfQWJT6nXafLPZqxe9Of,False,Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION],59
5blcqgpsuKhm0WQwMsmywj,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Trouble / Guitar Man - Live,52
7Gbq3qTEO2oFPsiRWtFrPE,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Heartbreak Hotel (First 'Stand-Up' Show) - Live,37
3tys60iqxx8E5OUcfNLaDe,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Hound Dog (Second 'Stand-Up' Show) - Live,34
3W851nsQIAh6XYWcAXARp5,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,All Shook Up (Second 'Stand-Up' Show) - Live,52
0KeAUNwhhCXiNrEmXn0RC5,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Can't Help Falling in Love (First 'Stand-Up' Show) - Live,51
4teLCII9Hk9h3aOIEoU0aK,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Jailhouse Rock (First 'Stand-Up' Show) - Live,36
4L6UvjiM2ZXoQFwKHmSIHQ,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Don't Be Cruel (First 'Stand-Up' Show) - Live,35
4rWzerqg7NQ5f9cJCcN7zU,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Blue Suede Shoes (Second 'Sit-Down' Show) - Live,35
0SnSiF8JMHYhqNrOeqOVZB,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Baby, What You Want Me To Do (First 'Stand-Up' Show) - Live,51
2B4glYcmmcchhQXUUrROE8,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Are You Lonesome Tonight? (First 'Sit-Down' Show) - Live,50
6zGg2IF0FJYXRaOTPGWa24,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,One Night (Second 'Sit-Down' Show) - Live,51
6BsuIzWoN2hNJ2jZvDLmpC,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Love Me Tender (First 'Stand-Up' Show) - Live,50
7KCH88irjIT54TsDbP23GP,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Trying To Get To You (Second 'Sit-Down' Show) - Live,50
30wEHKzfB1EkLnGMFBlqld,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Love Me (Second 'Sit Down' Show) - Live,49
4gFnX1BENnPnu5xLKDX77s,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Memories - Live,49
0dWEPUSvDyZAFwYKzq7Kir,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,A Little Less Conversation,38
4BZ4zs8i0h0fpVuXHsZl8R,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Suspicious Minds,61
33SYREaDG4dXUivj9iFaTj,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,Burning Love,59
6L0bHTV6hf9UL6uCezlJCC,1vaQwUom5fWnLNJDcabU01,43ZHCT0cAZBISjO8DG9PnE,False,If I Can Dream (from the NBC Elvis All-Star Tribute),59
4ZT9FnbFu1PaBfV3itxiqT,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,I,82
0hCHNYL8ApQCGNwJrYN1FY,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Bad Girls (feat. Gucci Mane),68
6NGeKy2lLt86dxDjJAtBFk,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Breathe,64
0Goo25lbtpwor5vb0K2r21,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Nowadays Pt. 2 (feat. Landon Cube),64
6Ur6u4Ici7NYBiuGEEkNMP,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Flooded,62
0AKwYorDdgm3NtusTmPlkn,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Blue Strips,61
6PXhPHhZy1MpxuTNA1Ad4L,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Stop the Madness (feat. Gunna),64
0k7Qyc2J6cUryNNhf0pPEL,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Ok 4 Now,61
2pzlvIwI67SEfjLwkZISh8,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,When I'm Wasted,60
49ImM4CYsEL5KG1hzUaCzq,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Mansion,57
3XVT8VNy0vpvTbFPQaBSZN,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Through the Motions,59
0ZxY3V9miXeKIeKS3hgjCI,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Highs and Lows,57
11p2ty4w5GpoFL4vcK0Cru,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,Name in the Sand,69
2BTH9RKzclcO36gS09cLjy,47FalEKu0of8GExDtZBkxT,7d3WFRME3vBY2cgoP38RDo,True,No Rainy Days,58
5GpAhJpbHvUi6gY6RG15Ze,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Welcome to the Rodeo,72
4n6TxUxKF7VBXZSRLGivAC,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,The Clique,62
3ZhTT6yjZwpPph5MIJ53XY,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Red Roses (feat. Landon Cube),77
7oJrVhiTPZGBXWPwhxjy9S,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Lust,80
3Ul6f7ip8dmZ8VuwfB9Xq5,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Cloudy Skies,67
5EIIvtMRH9qyf5wIyEfT8l,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Signs of Jealousy,61
3i5h463CsDCWV13a25RgEO,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Big Money,63
6cwXbtVSraasT8kpIKDnJH,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Tell My Haters,57
2J7IDapWgrILBNqwnv0Vr0,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Boss Up,57
3nnfZsKguDexxLNInB4rDR,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Garden,55
4hnPw0BbVyoI1abKJZPSaS,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Lettuce Sandwich,60
1HzE0tqP7fGwS8LWpAVRN6,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Strictly Business,60
5tnGoXhKnh5WpMX4BfMCiR,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Kill4u,59
2u7mxWSeoqTXndK5e08jMp,0CuYNS755Ow710G2E7aLDE,7d3WFRME3vBY2cgoP38RDo,True,Nowadays (feat. Landon Cube),78
4X8ZLmiJpYupUA4Gbmtqjs,7EmDhM8QTri01yUqY4kjsB,7d3WFRME3vBY2cgoP38RDo,True,i - Lost Kings Remix,60
0MLi0xtqUGYzIDPHEc0SdT,4iFs8JSatV8IXiaAUfYprB,7d3WFRME3vBY2cgoP38RDo,True,More Money More Ice,67
5NqOsPI4rA9Bl6LcCftzI2,1hKrXHrn9HhV2wmoQrbfe7,7d3WFRME3vBY2cgoP38RDo,True,Magic,77
6Xq9lk2kI7QNip2YoqybcW,4vhQa4uluJSTdzDfvVA6gR,7d3WFRME3vBY2cgoP38RDo,False,Magic,47
54ZqhUs07RGbmaLlWQeAsS,1KAMWvCXd1j0OvX3bQIUhR,7d3WFRME3vBY2cgoP38RDo,True,Going Off,70
0Qd2KYCmwGYiTF3A0opS6b,7cQTAQhcItcmq2AkN56QqV,7d3WFRME3vBY2cgoP38RDo,True,Real Ties,67
5cEbtwig1FXW8RF6FSxRU1,65pPHuT9fdYxwunLyRB5lc,7d3WFRME3vBY2cgoP38RDo,True,Opps Want Me Dead,67
