artist_id,album_id,track_id,track_acousticness,track_danceability,track_duration_ms,track_energy,track_instrumentalness,track_key,track_liveness,track_loudness,track_mode,track_speechiness,track_tempo,track_time_signature,track_valence
6vXTefBL93Dj5IqAWq6OTv,7KyWDnJ3lyCwq7IvF3qnRj,6ocVCerabZDpoVyCNBXXFc,0.598,0.461,307835,0.91,0,6,0.121,-6.482,0,0.601,99.757,5,0.445
6vXTefBL93Dj5IqAWq6OTv,7KyWDnJ3lyCwq7IvF3qnRj,3ZzaWgrggDACrrXP6weJrL,0.035,0.651,141192,0.892,0,6,0.412,-6.883,0,0.227,144.801,4,0.715
6vXTefBL93Dj5IqAWq6OTv,7KyWDnJ3lyCwq7IvF3qnRj,6AdlnVaNp1FOPgrGZiQHdl,0.17,0.759,209215,0.723,0,5,0.0888,-6.035,0,0.268,96.016,4,0.536
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,2DfOn9L60MWB67dxWxUxKf,0.05,0.474,38060,0.629,0,1,0.313,-4.85,1,0.462,75.519,4,0.93
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,0vCuOmLgj5r3j3v0AK2cOo,0.173,0.712,215562,0.755,0,0,0.569,-3.45,0,0.4,141.976,4,0.435
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,0IKgMOIjVRjt3klbrCepZU,0.000597,0.628,246178,0.849,0,1,0.213,-4.766,1,0.405,144.913,4,0.318
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,74Jl8UM6geHnl7OW9mAYGm,0.00487,0.716,203807,0.652,0,8,0.128,-3.624,0,0.0871,140.941,4,0.38
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,77Rqi6wsyR9FjTwOi6i9nj,4.69e-05,0.711,147200,0.746,0,11,0.382,-5.377,1,0.0796,144.046,4,0.715
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,31eecm5Q5vXfXK0LNE3CUa,0.0573,0.743,151066,0.822,0,1,0.796,-2.696,1,0.389,140.059,4,0.772
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,3A67TPz1KHCswSocdSbzrN,0.0588,0.532,158825,0.662,0,10,0.492,-2.751,0,0.126,145.338,4,0.658
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,2mEYTWzz5kocu7z60WLKjD,0.305,0.412,268696,0.961,0,7,0.392,-2.362,1,0.372,100.225,3,0.314
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,5qkdIZVyjnd9HJap7T0NvQ,0.0004,0.693,191190,0.854,0,9,0.791,-2.927,1,0.331,140.978,4,0.492
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,3NnpaCLSJBU5QOhTRKpRmP,0.267,0.865,180558,0.74,0,0,0.134,-3.968,1,0.262,92.147,4,0.563
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,6WvZvmodmL0wHLii4wEpqP,0.14,0.635,204565,0.871,0,7,0.131,-4.006,0,0.0866,155.034,4,0.706
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,5byCJoFrW4vYlZZva9VzNt,0.0158,0.662,265848,0.867,0,0,0.12,-2.693,1,0.169,130.226,4,0.566
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,5HF3HDRZWl6SG0offYMJQa,0.000413,0.657,169770,0.913,6.67e-06,9,0.13,-3.442,1,0.112,152.065,4,0.279
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,2QJEEZVeyS2UpM8WjCkgME,0.0256,0.712,155429,0.536,0,2,0.165,-5.134,1,0.248,81.023,4,0.154
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,1WE0zswWYsapTVKQNp7840,0.00613,0.738,220056,0.576,0,1,0.113,-5.192,1,0.0963,61.0,4,0.336
6vXTefBL93Dj5IqAWq6OTv,3jY530B68THqJUzx3uNLKa,5uAjD7V9nxQHHDpRz04o0U,0.238,0.567,213055,0.795,0,5,0.139,-4.05,1,0.376,74.596,4,0.513
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,26yKNpSu98WKJmiGnfphMj,0.00809,0.598,168739,0.921,0,3,0.0839,-4.001,0,0.125,120.491,3,0.331
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,0oOGfmIVWP6ws2KHXtuEWQ,0.164,0.448,190311,0.597,0,10,0.375,-5.409,0,0.183,145.89,4,0.508
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,1sP2vATNJ3LqXtdltetUZV,0.000684,0.505,218253,0.743,0,4,0.328,-11.262,0,0.276,142.838,4,0.62
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,5sr0eXbcCRwS2KDfcmGYvx,0.241,0.638,187733,0.843,0,0,0.186,-5.379,0,0.0627,79.259,4,0.517
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,2kzCIbVKgivvSFws0Ev4Wu,0.0175,0.691,176509,0.92,0.000399,5,0.0668,-3.935,0,0.116,163.23,4,0.635
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,5NxxXJtruaKljEucsrsYTZ,0.00813,0.508,230551,0.729,0,11,0.277,-8.314,0,0.468,149.914,4,0.552
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,7m1QktGVNWNT4tNzHYaktW,0.00366,0.744,209699,0.676,0,6,0.107,-10.343,1,0.127,86.996,4,0.501
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,13ZHJbuFO9NykpyXW7q4op,0.0828,0.477,223771,0.944,0,1,0.417,-3.72,0,0.671,183.287,4,0.33
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,7eueYoSw2nz3xiMjF0n4Cd,0.0445,0.604,224514,0.7,0,9,0.305,-7.527,0,0.21,90.87,4,0.54
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,4e8QXMRpdQ6Uf7QqYO7gOt,0.261,0.451,270420,0.857,0,10,0.115,-4.542,0,0.315,86.468,4,0.606
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,6hhCXpC6HtIyPtf3qhGaJE,0.196,0.496,166743,0.904,0,4,0.339,-4.918,0,0.277,143.935,4,0.37
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,3AzMiqei7EoVoYuYEgcq0j,0.379,0.846,209235,0.757,0,11,0.11,-4.973,0,0.34,140.057,4,0.547
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,6nhbReimdZ9w3w1LbxB1mm,0.0564,0.728,391967,0.644,0,7,0.371,-6.953,0,0.138,79.063,4,0.328
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,07FZV9Hlm8F85PdI1Wx3Tc,0.627,0.728,183928,0.626,0,5,0.177,-9.225,0,0.454,84.35,4,0.36
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,05kujINV2koPWRgboKv7OS,0.0196,0.543,186712,0.782,0,11,0.131,-5.799,1,0.307,144.342,4,0.324
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,5g9V7VPql8TYNUPyDmY76N,0.00366,0.744,209699,0.676,0,6,0.107,-10.343,1,0.127,86.996,4,0.501
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,6bplmoWIpk5pE7yfmbzn9B,0.0252,0.6,229529,0.921,0,5,0.0881,-6.217,0,0.301,154.776,4,0.457
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,3SzjotM3GBjNAMWm79VSKN,0.309,0.345,180062,0.826,0,6,0.241,-4.703,1,0.361,176.65,4,0.44
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,7yNibS4PGIQdzhB6LkDOOv,0.00736,0.658,200667,0.747,0,11,0.191,-7.899,1,0.0967,140.126,4,0.281
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,5kkJBvvyj3YVYrPD3Lvmgm,0.00947,0.53,187617,0.732,6.27e-05,10,0.396,-8.58,0,0.128,154.928,4,0.335
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,3tVzKCM7FnbVEn3rSWRQ6s,0.038,0.758,212509,0.8,0,6,0.0495,-5.058,0,0.187,137.891,4,0.764
6vXTefBL93Dj5IqAWq6OTv,1dOMtl1MR3L3kxn9sgKbsv,3aoP2Ku03Piw4SqQG3wKyH,0.00491,0.763,165907,0.744,0,9,0.259,-8.965,0,0.159,95.408,4,0.674
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,4KWFEZO4tRjYaskJPVn34W,0.191,0.413,229433,0.929,0,9,0.0569,-4.303,0,0.488,146.172,4,0.377
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,1Td7LtFNZFdXlk0mfKAJ3h,0.0172,0.748,220709,0.42,0,1,0.0983,-9.802,1,0.255,60.996,4,0.346
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,19d5tTq3LvSI2KCncaB8Rx,0.0112,0.455,243017,0.855,0,2,0.234,-4.863,1,0.182,162.17,4,0.185
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,00uOdxbHi5mDYMUbtDUALm,0.00788,0.789,273789,0.538,0,9,0.561,-6.868,1,0.136,139.973,4,0.394
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,5PM4M3DImd5yYHLE6XYdDy,0.145,0.485,173244,0.808,0,1,0.412,-8.232,1,0.439,88.564,4,0.551
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,3633ZfKEZRKIcYXvG2PHNn,0.0414,0.718,171703,0.576,0,8,0.179,-8.139,0,0.0668,93.068,4,0.46
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,3wSCR5g7SQAnnNuPq3Hq7N,0.0958,0.422,235285,0.86,0,1,0.167,-4.779,1,0.303,151.157,4,0.375
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,3jFKcCoV2npfrRPz4F2uQH,0.444,0.588,256758,0.89,0,11,0.111,-4.542,0,0.327,143.616,4,0.261
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,1T72fDS9iPbmVR3QFGV8Re,0.0884,0.604,200333,0.965,0,11,0.767,-3.828,1,0.334,143.825,4,0.657
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,4kSxsbPpV0VjwDoBPx5YMF,0.0831,0.638,173087,0.548,0,1,0.0846,-6.014,1,0.401,171.918,4,0.531
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,1MBkmoqNY0vVUtLKMlenQt,0.463,0.479,182126,0.728,3.64e-06,0,0.423,-7.625,1,0.101,85.983,4,0.692
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,4T05pbR2zUL5wGGIV2ZWbS,0.00567,0.794,110838,0.471,0,10,0.118,-9.214,0,0.147,142.885,4,0.34
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,1Kl80hp4dyRi6YC52dJo3G,0.106,0.44,253048,0.898,0,7,0.409,-4.18,1,0.136,148.161,4,0.326
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,2RTWDu9u7k7zqG7mjk2avy,0.367,0.634,235807,0.864,0.000494,0,0.0951,-6.705,1,0.268,139.772,4,0.42
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,4oH300HWBchxpROmmcqvfy,0.0782,0.794,148872,0.768,0,6,0.0763,-7.176,1,0.0432,97.008,4,0.693
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,5FlNRkEmrmaw6xOFDKxEBO,0.0248,0.609,203076,0.76,0,8,0.206,-6.454,0,0.142,81.018,4,0.613
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,2ZkP435akoluTz9VRAtA6N,0.517,0.63,112039,0.46,0,8,0.686,-13.252,1,0.912,177.316,4,0.645
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,0NzknR1qOeAOJdMsfpWxJt,0.64,0.44,286825,0.719,0,10,0.114,-4.447,0,0.0706,77.027,4,0.23
6vXTefBL93Dj5IqAWq6OTv,5XO3AMoaPFcF3SSY8wMpmj,7pQyQZiM4OIRbrjnk3KvVK,0.14,0.612,165042,0.488,0,4,0.154,-9.543,1,0.435,140.102,4,0.622
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,0L6lJGZFrHRTGgjSSpWhcW,0.00912,0.588,168716,0.921,0,3,0.0837,-3.978,0,0.118,120.519,3,0.314
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,6ckx9ACAYcn6vxQoT9sKzs,0.000778,0.606,218253,0.751,0,4,0.324,-11.255,0,0.207,142.997,4,0.621
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,0agPyC6chqb1y4jxMqydTd,0.254,0.626,187710,0.835,0,5,0.238,-5.338,0,0.0792,79.199,4,0.499
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,7ceLpXlhtl7kECOr3HSWth,0.0222,0.69,176509,0.916,0.000558,5,0.0759,-3.953,0,0.126,163.252,4,0.613
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,51JT7OVnhbFdPWwzY8X4w4,0.00832,0.443,230528,0.726,0,11,0.319,-8.341,0,0.472,148.24,4,0.58
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,0l80P6BgfuLmp931UXZIHR,0.0043,0.695,209676,0.676,0,6,0.136,-10.393,1,0.248,174.004,4,0.513
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,5vsw2o39PKq7Q8njqKKv2I,0.0931,0.412,223747,0.943,0,1,0.475,-3.641,0,0.648,92.012,4,0.31
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,4des1kyUwGma7D0VPXgU9w,0.0438,0.6,224491,0.716,0,9,0.223,-7.546,0,0.196,90.923,4,0.571
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,67Zb2mwri2zVgCcedksiCE,0.241,0.6,270396,0.846,0,10,0.0899,-4.519,0,0.246,86.988,4,0.649
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,0aJUol2N1WDRGSl9hqMOk1,0.205,0.525,166719,0.877,0,11,0.34,-4.944,0,0.188,71.98,4,0.471
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,44dSt13uPfxGRfGKILm4fs,0.364,0.848,209212,0.769,0,9,0.102,-4.964,0,0.329,140.047,4,0.548
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,3GH5Vpql0Jm1vMXSWUVkDO,0.586,0.591,183928,0.619,0,5,0.174,-9.231,0,0.539,168.167,4,0.381
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,49xxScEVJrKEixxO6jHqZ6,0.493,0.313,190427,0.868,0,1,0.216,-8.407,0,0.283,73.43,4,0.343
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,5EUrOIilUtRgAUnOLl4aqe,0.0308,0.597,229506,0.917,0,5,0.0922,-6.2,0,0.32,154.819,4,0.457
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,2zoUCk2PN3tmSIzF6L7Zg2,0.00717,0.662,200644,0.762,0,11,0.187,-7.919,1,0.102,140.065,4,0.323
6vXTefBL93Dj5IqAWq6OTv,0hxTM6isophoY8wq5sjYg0,4WVexFST8dxWlfSRXZZrVr,0.0106,0.529,187594,0.741,3.82e-05,10,0.398,-8.563,0,0.133,154.9,4,0.317
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,452MnTqAsupoeeZEwEsjTP,0.775,0.549,45636,0.716,0,1,0.472,-13.193,1,0.831,97.736,4,0.101
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,0ByE9lHrAlwloCqQQ8CrYD,0.0984,0.56,211566,0.907,0,2,0.354,-4.94,1,0.197,90.569,4,0.633
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,2MUZsqZVyiRKQ1k6WRIyST,0.0811,0.602,166034,0.669,0,11,0.24,-6.627,0,0.292,145.061,4,0.377
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,7ki9vwDjps3V0YdOOR3lZY,0.251,0.715,150439,0.876,0,0,0.0949,-6.487,1,0.127,95.241,4,0.752
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,2BkNGCmvy9Y47UImJ7LJLa,0.232,0.472,224287,0.971,0,10,0.118,-5.779,0,0.448,175.086,4,0.46
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,21wvG1PsmJinPTLUXa7c9q,0.776,0.502,286955,0.657,1.04e-06,10,0.346,-11.245,0,0.224,92.827,4,0.734
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,3xxBdUoRk0UJIbtGTNET3K,0.496,0.619,154070,0.646,2.55e-06,3,0.295,-9.466,0,0.391,174.093,4,0.669
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,7deVJir8Oa7PWVJWFJMT0W,0.228,0.454,83304,0.577,0,11,0.166,-6.395,1,0.26,172.166,4,0.616
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,4tAbOooFUx8VV03M1jQS2m,0.0587,0.291,145998,0.665,0,11,0.486,-9.466,1,0.116,157.679,3,0.365
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,1hRSpqhakGQ1JT9ah6vKsV,0.000249,0.338,15203,0.561,0,8,0.0963,-8.287,0,0.0518,124.784,5,0.467
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,0Sn8cZsVuVwKg42iv16Fws,0.105,0.739,244558,0.63,2.23e-05,1,0.379,-8.162,0,0.0655,126.046,4,0.364
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,3XLI1YTbgFEYP9M2M84uc9,0.0859,0.75,175569,0.668,0,7,0.222,-7.183,1,0.203,82.898,4,0.715
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,3eO7zD08rwGVAqNaourKxN,0.0534,0.584,152398,0.612,4.14e-06,7,0.0975,-7.64,1,0.232,81.429,4,0.349
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,0Ov16OzV2TvVvcgePrlTX6,0.284,0.473,251742,0.784,0,7,0.231,-8.52,1,0.161,80.057,3,0.601
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,0DTyEtRpdYQW1OglJK6jow,0.162,0.557,200307,0.934,1e-06,0,0.0792,-8.206,1,0.338,147.695,4,0.394
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,7yX9xKWRcROyZE1gsRNoLw,0.0109,0.489,205793,0.868,0,1,0.33,-7.206,1,0.177,93.833,4,0.436
6vXTefBL93Dj5IqAWq6OTv,5q9EcrbRPXsrVVrRyIH8gR,6cLOQm8bDzhAFwtkLUhpta,0.00587,0.419,227082,0.713,0,10,0.633,-6.26,0,0.124,80.628,4,0.095
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,4ZJjBDvaMLHeZAdSPbIedb,0.0215,0.395,92369,0.4,6.85e-06,8,0.614,-13.331,1,0.0846,131.639,3,0.0381
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,4oOnPXdhnXCJ2uFcv5AguA,0.004,0.497,226247,0.656,2.75e-05,2,0.106,-13.569,1,0.258,151.011,4,0.376
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,6DUuvpYW8MC0p59mIX3Usu,0.383,0.491,102583,0.652,0,3,0.353,-13.445,0,0.182,86.009,4,0.378
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,4BbvXRolZHLQd8shs0KnxW,0.0865,0.76,186253,0.437,0,10,0.329,-13.148,1,0.133,82.939,4,0.695
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,4WpNnNh1rF6ny7jiKH7xPf,0.299,0.469,255869,0.604,0,7,0.196,-13.773,1,0.151,80.101,4,0.628
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,01N9aQAk1MU3qXNeZER5rG,0.981,0.704,116637,0.594,1.56e-06,10,0.406,-15.45,0,0.937,132.285,3,0.221
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,527xWOvrrSlaSM8PzV3Gug,0.000529,0.511,218462,0.373,0,1,0.255,-16.149,0,0.285,86.562,4,0.363
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,2HtFmDTBT6Q5eK4TAGEfQb,0.0258,0.606,190041,0.569,0,8,0.323,-13.323,1,0.156,76.009,4,0.589
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,2xKrn7N2Tk45dJYRTHsxh3,0.000508,0.686,267311,0.68,1.4e-06,11,0.279,-12.094,0,0.225,144.04,4,0.44
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,4Mo0Ibc5uW3BETBtV8UXau,0.273,0.721,343458,0.535,0,11,0.204,-12.751,1,0.211,152.082,4,0.682
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,3bmZJkL3SkxpfJjK0aa3CR,0.128,0.583,219037,0.832,8.04e-06,0,0.103,-13.468,1,0.178,147.56,4,0.439
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,6Hu45J0Eji5bHB0LITDi9i,0.00807,0.551,234449,0.713,0,10,0.0793,-12.414,0,0.117,93.983,4,0.424
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,2FT5FSikbp1UXYTXrYGtMG,0.096,0.599,193097,0.586,0,8,0.0631,-11.58,1,0.0561,79.314,4,0.583
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,2Ee7VZfbfkHNmEJ3LeA7UR,0.0231,0.366,238550,0.716,0,10,0.282,-12.851,0,0.3,82.158,4,0.522
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,0LRGZY8wpDbPEGcgCjcEB0,0.00438,0.409,232150,0.552,0,10,0.47,-11.668,0,0.117,159.964,4,0.126
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,521YCvaXyKfwOyPjHlE1Eh,0.424,0.415,276558,0.668,0,10,0.389,-12.182,0,0.298,143.931,4,0.598
6vXTefBL93Dj5IqAWq6OTv,47fRnYCk13PNR7xSY4ikOX,57ObzlGYOM5PHEwOKKU5y7,0.00708,0.662,202005,0.659,0,5,0.326,-12.716,0,0.0672,76.975,4,0.833
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,6ebiPVkXhp6mJVf7QYIw9h,0.536,0.33,39184,0.776,0.00289,6,0.45,-5.25,1,0.219,65.751,4,0.748
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,2zgPsvzF7xQRC0ADrjfwCk,0.0269,0.535,192888,0.89,3.32e-06,8,0.375,-3.609,1,0.422,80.025,4,0.501
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,2NocGoUKBXPHvRHaw0Q5Yz,0.0164,0.242,237113,0.94,0,9,0.462,-4.616,0,0.46,81.796,4,0.551
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,35rnns3BPtDVDkUrDHd3i9,0.00133,0.188,192366,0.78,0.104,1,0.494,-5.383,0,0.059,73.907,4,0.177
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,6bOjemf4YslHbTPVOkRg1d,0.679,0.449,17659,0.846,0,7,0.841,-6.354,1,0.203,104.799,4,0.419
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,5t010f1nRJW0mmXM8QTapV,0.00201,0.295,288313,0.755,3.69e-05,4,0.311,-4.199,1,0.151,79.201,4,0.539
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,5YcypACivCUaexpKsG1ELY,0.157,0.633,263236,0.839,0,11,0.676,-2.037,0,0.194,100.023,4,0.637
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,0QkDii0L0ogK2jU7W8pbki,0.894,0.62,33959,0.962,0.000122,2,0.858,-7.811,1,0.862,101.363,5,0.0451
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,6bC6Ng3cQwJ94gBBX4nvFC,0.0672,0.478,182230,0.813,1.3e-06,1,0.924,-6.273,0,0.37,84.95,4,0.637
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,1MuyzMNdgImGPevFAxXCX4,0.019,0.216,249496,0.778,0,10,0.347,-5.339,0,0.262,87.784,3,0.35
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,3KkV1zQUqlklUXz1tSU3f0,0.879,0.619,22754,0.699,0,1,0.636,-9.32,1,0.382,72.865,3,0.835
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,5WVWfdTk9xD1gTMdtI6izk,7.6e-05,0.428,177241,0.857,0,11,0.23,-5.004,0,0.298,95.223,4,0.494
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,1kNjRAtPqhYG8swspkob0W,0.0273,0.425,352444,0.843,1.1e-06,11,0.154,-5.92,0,0.0906,142.101,4,0.604
6vXTefBL93Dj5IqAWq6OTv,2PpxxoArVS7VEVhZlSOhY1,0T79Fabh0CvZD79tCVyixY,0.181,0.738,42475,0.757,0,6,0.554,-7.793,0,0.809,86.068,5,0.0987
